,Source,Target,distancias,longitudclase,pesos
140300,197,552,1640.5717180764,C,0.848466923657688
140301,197,553,1735.56281474732,C,0.841087266610112
140302,197,554,1110.40793137693,C,0.892154965156379
140303,197,555,1904.15082690352,C,0.828301304983417
140305,197,557,1537.86600086319,C,0.85659300873383
140307,197,559,1502.28207041244,C,0.859444839523496
140309,197,561,1625.3885837122,C,0.849658489530223
140310,197,562,1056.2018260961,C,0.896876666673549
140311,197,563,1748.69468860137,C,0.840077166905057
140313,197,565,1838.91379021804,C,0.833202595987039
140314,197,566,1533.74849072981,C,0.856922032913235
140379,197,631,1478.16894620456,C,0.861388174646137
140412,197,664,1491.92445194755,C,0.860278509756102
140459,197,711,1714.43521356876,C,0.842717502933992
140637,198,176,1166.51883647814,C,0.887319426450792
140640,198,179,1346.25851838459,C,0.872176642934011
140655,198,194,1550.99386399312,C,0.85554566542125
140657,198,196,1983.84858420366,C,0.822391267446069
140670,198,209,1192.24510947317,C,0.885119864217354
141012,198,551,1674.09877864119,C,0.845847535937747
141017,198,556,1052.93229073262,C,0.897163063006307
141350,199,176,1166.51883647814,C,0.887319426450792
141353,199,179,1346.25851838459,C,0.872176642934011
141368,199,194,1550.99386399312,C,0.85554566542125
141370,199,196,1983.84858420366,C,0.822391267446069
141383,199,209,1192.24510947317,C,0.885119864217354
141725,199,551,1674.09877864119,C,0.845847535937747
141730,199,556,1052.93229073262,C,0.897163063006307
142063,200,176,1163.34425432018,C,0.887591606977947
142066,200,179,1342.5862524725,C,0.872480851739454
142081,200,194,1547.50878074049,C,0.855823456209972
142083,200,196,1985.96309392378,C,0.822235612916857
142096,200,209,1193.28565927095,C,0.885031128021685
142438,200,551,1677.83340374161,C,0.845556759528595
142443,200,556,1057.02458594274,C,0.896804625470503
142767,201,167,1466.64000021432,C,0.862320429145629
142768,201,168,1115.40380398566,C,0.891722293366859
142771,201,171,1411.41889154829,C,0.866813848389007
142772,201,172,1125.28119884451,C,0.890868087116955
142773,201,173,1744.9547217205,C,0.840364596834508
142784,201,184,1192.36234351264,C,0.885109865822088
142786,201,186,1194.23926580788,C,0.884949821812217
142788,201,188,1547.10721345589,C,0.85585547613024
142791,201,191,1751.63542787557,C,0.839851298542381
142792,201,192,1971.99162533132,C,0.823265181764328
142797,201,197,1367.81843829033,C,0.870394899219186
142804,201,204,1973.34848939763,C,0.823165080322856
142811,201,211,1686.39865905599,C,0.844890626643901
142812,201,212,1761.70669034309,C,0.839078677911599
142813,201,213,1440.51345227737,C,0.864440562342035
142966,201,366,1969.85476340417,C,0.823422876226
142978,201,378,1834.22364247802,C,0.833557205065989
143153,201,553,1638.83344782537,C,0.848603172922833
143154,201,554,1724.51735041793,C,0.841938763064112
143160,201,560,1814.48940609546,C,0.835052568839423
143166,201,566,1617.55758704866,C,0.850274371985389
143167,201,567,1703.28651377291,C,0.843580302601365
143192,201,592,1968.21331959524,C,0.823544051242112
143198,201,598,1751.54407553948,C,0.839858313182329
143199,201,599,1549.61510977435,C,0.855655542301628
143231,201,631,1594.18751959019,C,0.85211767159171
143264,201,664,1583.65765299632,C,0.852950822623463
143268,201,668,1188.86852202174,C,0.885407936054979
143535,202,222,1328.87951673398,C,0.873618188075415
143932,202,619,1085.0687363709,C,0.894355969114741
144176,203,150,1750.78486808594,C,0.839916614713917
144181,203,155,1955.53895422133,C,0.824480903183615
144182,203,156,1906.64370622433,C,0.828115157299314
144183,203,157,1962.42572720657,C,0.823971588838722
144187,203,161,1978.65329965478,C,0.822773956172454
144200,203,174,1416.30983163704,C,0.866413976442648
144201,203,175,1669.93676256932,C,0.846171824554919
144206,203,180,1134.91782080173,C,0.89003627884243
144221,203,195,1484.76538972504,C,0.860855678577996
144241,203,215,1688.06132569012,C,0.844761440165803
144632,203,606,1766.8505083264,C,0.838684616183363
144893,204,154,1849.50734193945,C,0.832402756173198
144923,204,184,1516.76524914057,C,0.858281814358189
144940,204,201,1973.34848939763,C,0.823165080322856
144952,204,213,1489.29785006054,C,0.860490178409458
145038,204,299,1893.29331690682,C,0.829113031302619
145041,204,302,1926.71676333046,C,0.826619310544649
145049,204,310,1395.60325534351,C,0.868109428534619
145104,204,365,1981.10749879391,C,0.822593133568631
145117,204,378,1452.96656477997,C,0.863428710707545
145338,204,599,1249.26916946911,C,0.880283044920112
145367,204,628,1894.98975375329,C,0.828986097880615
145389,204,650,1292.36091602264,C,0.876662896609956
145407,204,668,1504.66680064276,C,0.859253124702419
145602,205,150,1422.05609782258,C,0.865944646109359
145603,205,151,1891.94798046971,C,0.829213721786777
145607,205,155,1457.50595611844,C,0.863060460810345
145608,205,156,1331.51440641221,C,0.87339932411285
145609,205,157,1459.99615319087,C,0.862858581475648
145612,205,160,1908.56306518005,C,0.827971892388384
145613,205,161,1404.05112899118,C,0.867416916900966
145626,205,174,1598.13970486312,C,0.85180538412733
145627,205,175,1865.67882751493,C,0.831184725334986
145632,205,180,1034.69689628407,C,0.89876376100873
145647,205,195,1677.27433681834,C,0.845600275530086
145666,205,214,1414.33430067007,C,0.866575446862327
145721,205,269,1866.16840830956,C,0.831147905863984
146058,205,606,1280.0887235292,C,0.87769085055834
146124,205,672,1463.38451695387,C,0.862584039741556
146148,205,696,1428.66127313382,C,0.865405791526571
146346,206,181,1870.48578097162,C,0.830823354191714
146348,206,183,1880.93659085995,C,0.83003877943715
146375,206,210,1502.99904550394,C,0.859387190991086
147036,207,158,1956.81021735971,C,0.824386838974547
147054,207,176,1773.7739856594,C,0.838154800888285
147057,207,179,1741.85257926878,C,0.840603156932618
147072,207,194,1498.51309276137,C,0.859748012197254
147086,207,208,1851.71296218134,C,0.83223641940147
147097,207,219,1715.0962546849,C,0.842666400278555
147100,207,222,1273.84471846192,C,0.878214792142489
147102,207,224,1754.10781380499,C,0.839661496796371
147497,207,619,1555.89679151983,C,0.855155165549555
147798,208,207,1851.71296218134,C,0.83223641940147
147810,208,219,1845.86458921278,C,0.832677619878508
147813,208,222,1419.24296146153,C,0.866174347453363
147815,208,224,1858.26099383099,C,0.831742991231479
147816,208,225,1261.10712213886,C,0.879285560363351
148210,208,619,1697.28615711883,C,0.844045402888385
148492,209,188,1958.45032119602,C,0.824265514944519
148493,209,189,1130.11611114583,C,0.890450555742445
148502,209,198,1192.24510947317,C,0.885119864217354
148503,209,199,1192.24510947317,C,0.885119864217354
148504,209,200,1193.28565927095,C,0.885031128021685
148515,209,211,1785.57664224871,C,0.837253150650404
148516,209,212,1749.13521515142,C,0.840043323795756
148519,209,215,1395.16730677126,C,0.868145195278257
148520,209,216,1188.38231832797,C,0.885449431720169
148521,209,217,1136.83785958348,C,0.889870731605687
148855,209,551,1295.31769383358,C,0.876415588298008
148859,209,555,1854.74007793435,C,0.832008237773393
148860,209,556,1484.59037592064,C,0.860869798016586
148865,209,561,1988.34484017921,C,0.822060356962303
148869,209,565,1882.58754553229,C,0.82991497265509
148872,209,568,1488.6274654362,C,0.860544219046155
148882,209,578,1192.24510947317,C,0.885119864217354
148935,209,631,1923.95068324569,C,0.826825118074909
148968,209,664,1943.00637522476,C,0.825409372916827
149193,210,176,1983.12490191232,C,0.822444553108282
149196,210,179,1662.13448436567,C,0.846780419165375
149199,210,182,1015.65368042533,C,0.900441477750466
149207,210,190,1259.24404990208,C,0.879442395850241
149211,210,194,1608.77615995344,C,0.850966065548674
149223,210,206,1502.99904550394,C,0.859387190991086
149899,211,169,1419.90956215617,C,0.866119906414642
149903,211,173,1303.43632060431,C,0.875737253966173
149905,211,175,1823.21933964443,C,0.834390396013949
149914,211,184,1533.47644900804,C,0.856943780268961
149919,211,189,1451.15746860105,C,0.863575557947085
149921,211,191,1312.03402020852,C,0.875020035615845
149927,211,197,1166.23939207543,C,0.887343378596277
149931,211,201,1686.39865905599,C,0.844890626643901
149939,211,209,1785.57664224871,C,0.837253150650404
149947,211,217,1607.64964000518,C,0.851054880482804
150281,211,551,1596.53585044643,C,0.851932087333389
150285,211,555,1856.98753460946,C,0.831838907157747
150290,211,560,1550.62375938097,C,0.855575157349008
150291,211,561,1704.13860027691,C,0.843514297140411
150292,211,562,1820.93315727538,C,0.834563703356696
150295,211,565,1818.42402665575,C,0.83475399449843
150328,211,598,1825.72175619062,C,0.834200779222332
150398,211,668,1544.46994809236,C,0.856065824295116
150612,212,169,1499.3192346359,C,0.859683148996092
150616,212,173,1470.87808287581,C,0.861977494527295
150618,212,175,1961.0229277876,C,0.824075282451405
150627,212,184,1689.54229114696,C,0.844646404833417
150632,212,189,1527.14317162563,C,0.857450382551297
150634,212,191,1479.44671972975,C,0.861284975295352
150640,212,197,1093.44156291603,C,0.893627491303502
150644,212,201,1761.70669034309,C,0.839078677911599
150652,212,209,1749.13521515142,C,0.840043323795756
150660,212,217,1681.6871850981,C,0.845256915176592
150994,212,551,1453.94833445442,C,0.863349039791194
150998,212,555,1694.33610327756,C,0.844274255883669
151001,212,558,1931.0066702392,C,0.826300326733791
151002,212,559,1871.02013543157,C,0.830783202565046
151003,212,560,1439.33130656411,C,0.864536738385143
151004,212,561,1537.11863566681,C,0.856652710817899
151005,212,562,1673.81291642007,C,0.845869801295402
151008,212,565,1654.51176782803,C,0.847375853624409
151010,212,567,1986.59487475091,C,0.822189117327994
151041,212,598,1733.55971306903,C,0.841241558136389
151111,212,668,1700.27628877578,C,0.843813567394571
151323,213,167,1453.69961362431,C,0.863369222173778
151325,213,169,1686.33901249052,C,0.844895261818641
151328,213,172,1113.17350956271,C,0.89191539804159
151342,213,186,1308.12279076329,C,0.875346163871089
151348,213,192,1488.04038521976,C,0.860591549973947
151357,213,201,1440.51345227737,C,0.864440562342035
151360,213,204,1489.29785006054,C,0.860490178409458
151469,213,313,1421.96349812287,C,0.86595220522406
151517,213,361,1646.02427635595,C,0.8480398244327
151518,213,362,1140.64317780582,C,0.889542816016725
151520,213,364,1645.88500181105,C,0.84805072846502
151521,213,365,1472.67328898885,C,0.861832313347321
151522,213,366,1139.73965869281,C,0.889620653065397
151523,213,367,1120.10478124421,C,0.891315544306629
151525,213,369,1733.07568432487,C,0.841278849575699
151528,213,372,1645.71987029165,C,0.848063657245572
151531,213,375,1828.93277612825,C,0.833957595296713
151532,213,376,1596.02525107589,C,0.851972432182571
151537,213,381,1797.43485762738,C,0.83634920758496
151538,213,382,1807.286282767,C,0.835599723695223
151735,213,579,1702.13568006131,C,0.843669466416043
151748,213,592,1485.74195238438,C,0.86077690177162
151770,213,614,1481.24879988087,C,0.861139472353534
151794,213,638,1934.914253727,C,0.826009985451365
151806,213,650,1234.61312434788,C,0.881521126203932
151807,213,651,1477.57934793658,C,0.861435801876271
151824,213,668,1995.36815663419,C,0.821543995203685
151843,213,687,1545.29560500349,C,0.855999958820301
152017,214,148,1383.20084867757,C,0.869128117363798
152043,214,174,1256.61775864598,C,0.879663575007043
152044,214,175,1419.78738876771,C,0.866129883759092
152049,214,180,1467.43301321895,C,0.862256239846549
152058,214,189,1593.58620125462,C,0.852165205674639
152062,214,193,1418.78505404808,C,0.866211748552487
152064,214,195,1286.7247658127,C,0.877134697525512
152074,214,205,1414.33430067007,C,0.866575446862327
152086,214,217,1452.03512400712,C,0.863504311011865
152450,214,581,1417.34181750441,C,0.866329650795837
152756,215,174,1233.16808756943,C,0.881643385497564
152757,215,175,1220.04054921941,C,0.882755614051925
152759,215,177,1582.60606729002,C,0.853034116364923
152760,215,178,1732.86095493205,C,0.841295394214151
152762,215,180,1830.00384614366,C,0.833876510230983
152777,215,195,1205.56430718121,C,0.883985369355539
152778,215,196,1721.2209820346,C,0.842193214722793
152785,215,203,1688.06132569012,C,0.844761440165803
152791,215,209,1395.16730677126,C,0.868145195278257
152800,215,218,1702.35394139575,C,0.843652554606978
153471,216,176,1168.91889414258,C,0.887113762447093
153473,216,178,1997.20988166946,C,0.821408696941876
153474,216,179,1347.88732251317,C,0.872041781457553
153489,216,194,1552.95568431047,C,0.855389370964334
153491,216,196,1980.49260812808,C,0.822638430551724
153504,216,209,1188.38231832797,C,0.885449431720169
153846,216,551,1672.60384646927,C,0.84596398681248
153851,216,556,1053.68055011698,C,0.897097502770327
154179,217,171,1637.03334739526,C,0.84874431469568
154181,217,173,1527.4490757929,C,0.857425899344972
154182,217,174,1080.82204456083,C,0.894725906710807
154185,217,177,1448.48467034076,C,0.863792604706698
154186,217,178,1115.42439434892,C,0.891720510989354
154188,217,180,1828.24507194777,C,0.834009666069117
154196,217,188,1499.75222858821,C,0.85964831379168
154199,217,191,1527.4430284173,C,0.857426383336418
154203,217,195,1014.67290759336,C,0.900528053940343
154204,217,196,1107.5343204922,C,0.892404026932759
154217,217,209,1136.83785958348,C,0.889870731605687
154219,217,211,1607.64964000518,C,0.851054880482804
154220,217,212,1681.6871850981,C,0.845256915176592
154222,217,214,1452.03512400712,C,0.863504311011865
154226,217,218,1690.34557430518,C,0.844584022191437
154639,217,631,1446.30850041328,C,0.863969402952473
154672,217,664,1450.24701771065,C,0.863649479602774
154680,217,672,1387.19730449043,C,0.868799601964588
154704,217,696,1415.02257282856,C,0.866519183968354
154897,218,176,1557.93855621703,C,0.854992651729439
154899,218,178,1586.25698963698,C,0.85274500478717
154900,218,179,1636.39080933573,C,0.848794706011733
154910,218,189,1725.65712803822,C,0.841850817675677
154915,218,194,1872.16658167126,C,0.830697071189407
154917,218,196,1568.2299089894,C,0.8541744531352
154936,218,215,1702.35394139575,C,0.843652554606978
154938,218,217,1690.34557430518,C,0.844584022191437
155272,218,551,1600.27703499266,C,0.851636595334564
155277,218,556,1330.00196505018,C,0.873524939837898
155289,218,568,1281.25365351622,C,0.877593169145351
155641,219,207,1715.0962546849,C,0.842666400278555
155642,219,208,1845.86458921278,C,0.832677619878508
155657,219,223,1958.59522758586,C,0.824254797445464
155662,219,228,1443.07884548995,C,0.864231922768778
156370,220,223,1403.47097339915,C,0.867464439628
156375,220,228,1682.1854125493,C,0.845218165997111
156732,220,585,1870.31129577194,C,0.83083646592612
156762,220,615,1381.93946387214,C,0.869231856907403
157082,221,222,1213.85411440082,C,0.883280732153923
157083,221,223,1633.33791984975,C,0.84903421192425
157085,221,225,1401.62849151603,C,0.867615398784784
157088,221,228,1103.09263328631,C,0.892789270821548
157475,221,615,1701.45736180338,C,0.843722029704829
157758,222,185,1808.46477567207,C,0.835510155402517
157775,222,202,1328.87951673398,C,0.873618188075415
157780,222,207,1273.84471846192,C,0.878214792142489
157781,222,208,1419.24296146153,C,0.866174347453363
157794,222,221,1213.85411440082,C,0.883280732153923
157799,222,226,1236.79927215211,C,0.88133622864743
157800,222,227,1325.85549230739,C,0.87386951027496
157801,222,228,1816.37952654652,C,0.834909112481166
158444,223,158,1928.49179540434,C,0.82648729494996
158505,223,219,1958.59522758586,C,0.824254797445464
158506,223,220,1403.47097339915,C,0.867464439628
158507,223,221,1633.33791984975,C,0.84903421192425
158510,223,224,1964.79503275671,C,0.823796511248464
158512,223,226,1816.15022655699,C,0.834926513264181
159206,224,207,1754.10781380499,C,0.839661496796371
159207,224,208,1858.26099383099,C,0.831742991231479
159222,224,223,1964.79503275671,C,0.823796511248464
159227,224,228,1446.12846800308,C,0.86398403253986
159870,225,158,1001.38814675292,C,0.901702387602247
159920,225,208,1261.10712213886,C,0.879285560363351
159933,225,221,1401.62849151603,C,0.867615398784784
159938,225,226,1285.55312502448,C,0.877232839085641
160647,226,222,1236.79927215211,C,0.88133622864743
160648,226,223,1816.15022655699,C,0.834926513264181
160650,226,225,1285.55312502448,C,0.877232839085641
160653,226,228,1288.70618839329,C,0.876968775197497
161040,226,615,1884.11411129444,C,0.829800526784567
161360,227,222,1325.85549230739,C,0.87386951027496
161757,227,619,1077.82336015286,C,0.894987312352119
162009,228,158,1397.98242336044,C,0.867914285198278
162070,228,219,1443.07884548995,C,0.864231922768778
162071,228,220,1682.1854125493,C,0.845218165997111
162072,228,221,1103.09263328631,C,0.892789270821548
162073,228,222,1816.37952654652,C,0.834909112481166
162075,228,224,1446.12846800308,C,0.86398403253986
162077,228,226,1288.70618839329,C,0.876968775197497
162436,228,585,1289.10791901319,C,0.876935142334145
162470,228,619,1554.28040930686,C,0.855283864963216
162573,229,9,1996.06847466441,C,0.821492542634912
162794,229,230,1529.4743115382,C,0.857263843764067
163286,230,9,1075.10185803113,C,0.895224687314575
163287,230,10,1865.8777333325,C,0.831169766007165
163506,230,229,1529.4743115382,C,0.857263843764067
163508,230,231,1492.67305717549,C,0.86021820134863
163603,230,326,1995.44542935222,C,0.821538317638336
163881,230,604,1892.9865326022,C,0.829135990142962
163899,230,622,1866.88326178035,C,0.831094150367946
163979,230,702,1918.63451079839,C,0.827220950666696
164220,231,230,1492.67305717549,C,0.86021820134863
164314,231,324,1856.77622054093,C,0.831854825303778
164717,232,14,1773.21787537923,C,0.838197332196148
164718,232,15,1894.71077814506,C,0.829006969154885
164722,232,19,1617.47950796774,C,0.850280517147058
164936,232,233,1782.12589325922,C,0.83751656587309
165089,232,386,1809.2912605013,C,0.83544735202374
165097,232,394,1601.58050676184,C,0.851533690664846
165152,232,449,1927.81529314394,C,0.826537603911616
165153,232,450,1545.79767692569,C,0.855959911781662
165351,232,648,1621.0033765909,C,0.850003261862871
165468,233,52,1969.3681688204,C,0.823458793996723
165475,233,59,1852.75749095766,C,0.832157669494513
165477,233,61,1328.0119338727,C,0.873690276815763
165648,233,232,1782.12589325922,C,0.83751656587309
165653,233,237,1814.0131488381,C,0.835088723587973
165866,233,450,1833.04402613956,C,0.833646440099694
166097,233,681,1899.23093984005,C,0.82866892727391
166181,234,52,1393.12129739994,C,0.868313096415993
166182,234,53,1694.40031508951,C,0.844269273275237
166183,234,54,1989.37649056182,C,0.821984468253544
166185,234,56,1702.30882578877,C,0.843656050298965
166188,234,59,1270.69956138042,C,0.878478942831306
166189,234,60,1016.2473617963,C,0.900389079542337
166193,234,64,1759.07608663682,C,0.839280348455844
166579,234,450,1700.3841565363,C,0.843805206405224
166894,235,52,1425.81618442758,C,0.865637813508095
166895,235,53,1723.88245141897,C,0.841987759921826
166896,235,54,1981.16214642197,C,0.822589108098075
166898,235,56,1732.69508427911,C,0.84130817479163
166901,235,59,1301.22705739584,C,0.875921740169742
166906,235,64,1789.55997092465,C,0.836949286559893
167292,235,450,1728.05913218896,C,0.841665538870884
167607,236,52,1445.75932999802,C,0.864014030558811
167608,236,53,1744.96027600162,C,0.840364169822158
167609,236,54,1996.55794888079,C,0.821456584648547
167611,236,56,1753.51871526398,C,0.839706713314253
167614,236,59,1321.99599194442,C,0.874190477766152
167619,236,64,1810.35461982848,C,0.835366562783766
168005,236,450,1724.69840509474,C,0.841924791634288
168282,237,14,1697.23437037414,C,0.84404941922033
168283,237,15,1839.2724239645,C,0.83317549309983
168287,237,19,1514.91101585859,C,0.858430536881081
168501,237,233,1814.0131488381,C,0.835088723587973
168654,237,386,1923.84460001564,C,0.826833013136237
168662,237,394,1675.89215302232,C,0.845707879574016
168717,237,449,1815.47048391542,C,0.834978100844218
168718,237,450,1454.50793693937,C,0.863303634452767
168916,237,648,1663.45194429658,C,0.846677593011433
169220,238,239,1253.22989779878,C,0.87994905587318
169222,238,241,1811.01318279182,C,0.835316535978144
169318,238,337,1814.36864053874,C,0.835061736378956
169319,238,338,1852.98289050769,C,0.832140677955369
169324,238,343,1831.00485953504,C,0.833800743036133
169327,238,346,1814.36864053874,C,0.835061736378956
169463,238,482,1851.71571859142,C,0.832236211568493
169932,239,238,1253.22989779878,C,0.87994905587318
169937,239,243,1907.56113878128,C,0.828046672056355
169938,239,244,1190.06219557104,C,0.885306076979698
169982,239,288,1354.06936619386,C,0.871530300868235
169988,239,294,1038.70115391837,C,0.89841177912952
170002,239,308,1003.41512363532,C,0.901523010859032
170003,239,309,1795.68185184699,C,0.836482714964628
170310,239,616,1052.4252196245,C,0.897207496498534
170650,240,243,1508.09115839987,C,0.858977980994626
170695,240,288,1669.02592906891,C,0.846242826436712
170701,240,294,1438.20254505866,C,0.864628591214609
170715,240,308,1402.91770043443,C,0.867509765149022
170745,240,338,1975.23780514002,C,0.823025738270734
171023,240,616,1451.91901122066,C,0.863513736223505
171358,241,238,1811.01318279182,C,0.835316535978144
171363,241,243,1644.128178625,C,0.848188297111746
171364,241,244,1832.80582251634,C,0.833664461928279
171604,241,484,1660.17737395959,C,0.846933215382283
171696,241,576,1439.87109389231,C,0.864492820154806
171818,241,698,1980.7649764462,C,0.822618365453616
172076,242,243,1202.01817918184,C,0.884287135208608
172121,242,288,1935.43839904842,C,0.825971055922936
172127,242,294,1744.47745410888,C,0.840401290722004
172141,242,308,1709.19656511397,C,0.843122702859283
172170,242,337,1929.00040486401,C,0.826449475585472
172171,242,338,1904.51748546658,C,0.828273920694509
172176,242,343,1918.12771975362,C,0.8272587052
172179,242,346,1929.00040486401,C,0.826449475585472
172449,242,616,1758.17620838828,C,0.839349358272648
172785,243,239,1907.56113878128,C,0.828046672056355
172786,243,240,1508.09115839987,C,0.858977980994626
172787,243,241,1644.128178625,C,0.848188297111746
172788,243,242,1202.01817918184,C,0.884287135208608
172883,243,337,1926.03550396406,C,0.826669989482909
172889,243,343,1973.31707872885,C,0.82316739734181
172892,243,346,1926.03550396406,C,0.826669989482909
173028,243,482,1684.11503139141,C,0.845068125194735
173244,243,698,1029.66739836085,C,0.899206254419712
173498,244,239,1190.06219557104,C,0.885306076979698
173500,244,241,1832.80582251634,C,0.833664461928279
173596,244,337,1822.27362986283,C,0.834462078174346
173597,244,338,1853.45706469134,C,0.83210493503296
173602,244,343,1835.64607463218,C,0.83344962702525
173605,244,346,1822.27362986283,C,0.834462078174346
173741,244,482,1873.30949062375,C,0.830611223341586
174231,245,259,1670.66292461533,C,0.846115226837011
174238,245,266,1573.66425162568,C,0.853743035322627
174245,245,273,1660.66856573906,C,0.84689486170087
174249,245,277,1855.29110042457,C,0.831966715587697
174943,246,258,1263.49653056702,C,0.87908449916911
174949,246,264,1228.57894509273,C,0.882031881076481
174951,246,266,1645.00634889186,C,0.848119526106956
174956,246,271,1464.91065872234,C,0.862460441359937
175656,247,258,1338.21032312261,C,0.872843628915045
175662,247,264,1143.31462897862,C,0.889312753471031
175664,247,266,1713.40834930417,C,0.842796898323985
175669,247,271,1483.98208889516,C,0.860918875869866
176366,248,255,1232.58347556138,C,0.881692857024002
176372,248,261,1210.91248914448,C,0.883530642952388
176383,248,272,1588.11197455275,C,0.852598186121106
176770,248,659,1070.48551367048,C,0.895627622349348
176832,249,8,1794.66152301357,C,0.836560441938226
177092,249,268,1566.3928906114,C,0.85432038769522
177367,249,543,1911.31459347103,C,0.827766599087471
177407,249,583,1466.66464936014,C,0.862318433812
177499,249,675,1257.64102596044,C,0.87957738496972
177514,249,690,1825.43370347951,C,0.834222601587226
177527,249,703,1514.26411467415,C,0.858482435024451
177795,250,258,1263.49653056702,C,0.87908449916911
177801,250,264,1228.57894509273,C,0.882031881076481
177803,250,266,1645.00634889186,C,0.848119526106956
177808,250,271,1464.91065872234,C,0.862460441359937
178509,251,259,1691.91316533659,C,0.844462310245656
178516,251,266,1599.89177444147,C,0.851667015108847
178523,251,273,1685.95654860159,C,0.84492498455346
178527,251,277,1849.90866773413,C,0.832372485254422
179222,252,259,1990.12533818414,C,0.821929391430603
179234,252,271,1694.57190726332,C,0.844255958620864
179236,252,273,1871.98916356143,C,0.830710399269001
179239,252,276,1159.22539201291,C,0.887944996629913
179240,252,277,1520.54758480642,C,0.857978604205271
179640,252,677,1654.98409549132,C,0.847338934284139
179940,253,264,1702.25579032139,C,0.843660159682436
179954,253,278,1758.62638858175,C,0.839314833458619
180061,253,385,1953.08027206612,C,0.824662888665964
180648,254,259,1812.53915720948,C,0.835200640510153
180655,254,266,1079.42833707438,C,0.894847381994034
180660,254,271,1998.71840437058,C,0.821297909848703
180662,254,273,1733.41178136176,C,0.841252955014259
180666,254,277,1619.23323275327,C,0.850142512819465
181066,254,677,1323.87553486067,C,0.874034139958382
181350,255,248,1232.58347556138,C,0.881692857024002
181377,255,275,1267.88506029032,C,0.878715457644571
181645,255,543,1410.02645803917,C,0.866927758039429
181779,255,677,1952.57169746301,C,0.824700542109749
182081,256,266,1730.91857038249,C,0.841445082152124
183487,258,246,1263.49653056702,C,0.87908449916911
183488,258,247,1338.21032312261,C,0.872843628915045
183491,258,250,1263.49653056702,C,0.87908449916911
183503,258,262,1263.49653056702,C,0.87908449916911
183504,258,263,1383.40843015787,C,0.869111047699569
183507,258,266,1644.52737391271,C,0.848157034068363
183518,258,277,1424.630353989,C,0.86573455680188
183917,258,676,1629.19844750262,C,0.849359178626868
183948,258,707,1317.75611230826,C,0.874543350615712
184199,259,245,1670.66292461533,C,0.846115226837011
184205,259,251,1691.91316533659,C,0.844462310245656
184206,259,252,1990.12533818414,C,0.821929391430603
184208,259,254,1812.53915720948,C,0.835200640510153
184221,259,267,1782.92272880708,C,0.83745572418367
184226,259,272,1913.89730671617,C,0.827573993790901
184230,259,276,1721.89668060676,C,0.842141043997218
184578,259,624,1934.51907365718,C,0.826039338848108
184603,259,649,1490.64560831837,C,0.860381554278928
184631,259,677,1218.95943662897,C,0.882847336223294
184655,259,701,1564.40237206123,C,0.854478572761049
184935,260,268,1226.48260302512,C,0.882209461646955
185210,260,543,1869.68508382078,C,0.830883526189451
185250,260,583,1127.7078945429,C,0.890658474591845
185357,260,690,1530.64895914483,C,0.857169878722597
185370,260,703,1197.45675948583,C,0.884675602711622
185628,261,248,1210.91248914448,C,0.883530642952388
185655,261,275,1220.06823868981,C,0.882753265112738
185923,261,543,1356.6276008047,C,0.871318816994111
186351,262,258,1263.49653056702,C,0.87908449916911
186357,262,264,1228.57894509273,C,0.882031881076481
186359,262,266,1645.00634889186,C,0.848119526106956
186364,262,271,1464.91065872234,C,0.862460441359937
187064,263,258,1383.40843015787,C,0.869111047699569
187070,263,264,1082.91312364662,C,0.894543710500023
187072,263,266,1775.83647754403,C,0.837997099214158
187077,263,271,1520.95425709865,C,0.857946016160336
187765,264,246,1228.57894509273,C,0.882031881076481
187766,264,247,1143.31462897862,C,0.889312753471031
187769,264,250,1228.57894509273,C,0.882031881076481
187772,264,253,1702.25579032139,C,0.843660159682436
187781,264,262,1228.57894509273,C,0.882031881076481
187782,264,263,1082.91312364662,C,0.894543710500023
187911,264,392,1348.57191266878,C,0.871985111313593
187916,264,397,1507.81891239614,C,0.85899984923986
188195,264,676,1046.56482229059,C,0.897721349399165
188226,264,707,1102.95183419354,C,0.89280148828441
189190,266,245,1573.66425162568,C,0.853743035322627
189191,266,246,1645.00634889186,C,0.848119526106956
189192,266,247,1713.40834930417,C,0.842796898323985
189195,266,250,1645.00634889186,C,0.848119526106956
189196,266,251,1599.89177444147,C,0.851667015108847
189199,266,254,1079.42833707438,C,0.894847381994034
189201,266,256,1730.91857038249,C,0.841445082152124
189203,266,258,1644.52737391271,C,0.848157034068363
189207,266,262,1645.00634889186,C,0.848119526106956
189208,266,263,1775.83647754403,C,0.837997099214158
189212,266,267,1162.94974838897,C,0.887625442569147
189216,266,271,1104.98583746913,C,0.892625025586356
189221,266,276,1887.88458384359,C,0.829517991558641
189222,266,277,1628.01539667422,C,0.849452099008596
189223,266,278,1953.58202586181,C,0.824625743585001
189646,266,701,1491.02223340458,C,0.860351204648338
189652,266,707,1911.14522975712,C,0.827779232483093
189917,267,259,1782.92272880708,C,0.83745572418367
189924,267,266,1162.94974838897,C,0.887625442569147
189931,267,273,1714.65157915786,C,0.842700775824392
189935,267,277,1647.9682422485,C,0.847887657423515
190335,267,677,1249.16505719054,C,0.880291827624424
190620,268,249,1566.3928906114,C,0.85432038769522
190631,268,260,1226.48260302512,C,0.882209461646955
190691,268,320,1933.60833465786,C,0.82610699515184
190914,268,543,1880.20238605176,C,0.830093850075016
191061,268,690,1276.34055052364,C,0.878005288999646
