,Source,Target,distancias,longitudclase,pesos
186800,262,707,277.044396202511,A,0.970723299695092
187052,263,246,148.398968368955,A,0.984101790814335
187053,263,247,65.1084936452311,A,0.992962027084695
187056,263,250,148.398968368955,A,0.984101790814335
187068,263,262,148.398968368955,A,0.984101790814335
187513,263,707,206.07316732938,A,0.978058635053624
189903,267,245,411.023648463405,A,0.957171404873684
189909,267,251,436.968473704249,A,0.954590719997785
189910,267,252,435.03967871653,A,0.954782094840151
189912,267,254,83.5220540911286,A,0.990989528134823
190282,267,624,363.263620863367,A,0.961958675772872
190359,267,701,350.379592642171,A,0.963258331006976
190954,268,583,100.236174642567,A,0.989205849647146
191046,268,675,317.845984723379,A,0.966555788694819
191235,269,151,171.015136798768,A,0.981723169010074
191244,269,160,172.570822032335,A,0.981559974737077
192057,270,260,494.462147152193,A,0.948921220412789
192472,270,675,440.540862776165,A,0.954236470474562
194195,273,259,250.225471291191,A,0.973482239046059
195905,275,543,247.61693282383,A,0.973751423941303
196320,276,245,319.210628717799,A,0.966417021065832
196326,276,251,289.560478946423,A,0.969441079533829
196776,276,701,440.718068282098,A,0.954218905054403
199208,280,281,154.302824895367,A,0.983479750485287
199209,280,282,76.1097317645179,A,0.991782608418393
199212,280,285,84.1847205624596,A,0.990918687999088
199213,280,286,82.237468895418,A,0.991126881257124
199532,280,605,147.966961516525,A,0.984147338685461
199920,281,280,154.302824895367,A,0.983479750485287
199922,281,282,146.047731760892,A,0.984349740231161
199925,281,285,143.589598766151,A,0.984609096024767
199926,281,286,233.574131116206,A,0.975203115167968
200245,281,605,8.21869433123733,A,0.99910609423193
200633,282,280,76.1097317645179,A,0.991782608418393
200634,282,281,146.047731760892,A,0.984349740231161
200638,282,285,148.691612271921,A,0.98407093882219
200639,282,286,113.543213009806,A,0.987790348692648
200958,282,605,137.945682994407,A,0.985205098853957
201350,283,284,73.0321318395943,A,0.992112268813246
201352,283,286,471.159805205446,A,0.95121094829746
202062,284,283,73.0321318395943,A,0.992112268813246
202772,285,280,84.1847205624596,A,0.990918687999088
202773,285,281,143.589598766151,A,0.984609096024767
202774,285,282,148.691612271921,A,0.98407093882219
202778,285,286,152.263824886383,A,0.983694494067629
203097,285,605,141.150129848085,A,0.984866617737948
203485,286,280,82.237468895418,A,0.991126881257124
203486,286,281,233.574131116206,A,0.975203115167968
203487,286,282,113.543213009806,A,0.987790348692648
203488,286,283,471.159805205446,A,0.95121094829746
203490,286,285,152.263824886383,A,0.983694494067629
203810,286,605,226.644012443417,A,0.975921120669018
204561,287,643,46.8681621452615,A,0.994923726480686
205642,289,298,486.971233612957,A,0.949656087171251
205645,289,301,213.898646766727,A,0.977244387740035
205655,289,311,490.233471271926,A,0.949335918252685
206350,290,293,462.318109054056,A,0.95208264294094
206352,290,295,17.9440828375298,A,0.998050375243937
206369,290,312,364.145805578967,A,0.961869815110913
206674,290,617,372.531036733728,A,0.961026006838013
206686,290,629,300.054843323755,A,0.968368583850966
207070,291,300,189.411809514728,A,0.979796790439861
207088,291,318,299.544532211916,A,0.968420681373977
207372,291,602,417.57207260821,A,0.956518729392166
208095,292,612,292.206907412762,A,0.969170397754995
208166,292,683,124.666818047776,A,0.986610209463677
208486,293,290,462.318109054056,A,0.95208264294094
208491,293,295,468.964278484943,A,0.951427254243692
208500,293,304,384.944874409018,A,0.959779513443396
209217,294,308,35.2909557637726,A,0.996172850523563
209525,294,616,14.089457962099,A,0.998468538886501
209912,295,290,17.9440828375298,A,0.998050375243937
209915,295,293,468.964278484943,A,0.951427254243692
209934,295,312,365.344682327337,A,0.96174908101994
210239,295,617,372.847258426623,A,0.960994214323667
210251,295,629,291.57387045434,A,0.969235132234071
210638,296,303,105.999902398715,A,0.98859225065169
210651,296,316,71.1170255491648,A,0.992317518103734
211353,297,305,158.091178274887,A,0.983081017174268
211357,297,309,471.362218168941,A,0.951191011279307
211360,297,312,447.186012396876,A,0.953578215122494
211365,297,317,75.5905991690717,A,0.991838200498037
211665,297,617,432.626980574261,A,0.955021590555903
212050,298,289,486.971233612957,A,0.949656087171251
212072,298,311,5.05240450817153,A,0.999450286232721
212776,299,302,35.1598986369992,A,0.996187008902147
213102,299,628,359.485491359796,A,0.962339424830709
213478,300,291,189.411809514728,A,0.979796790439861
213505,300,318,293.534057624315,A,0.969034711186833
214189,301,289,213.898646766727,A,0.977244387740035
214912,302,299,35.1598986369992,A,0.996187008902147
215241,302,628,374.852811718061,A,0.96079262759159
215622,303,296,105.999902398715,A,0.98859225065169
215642,303,316,171.926413310333,A,0.981627567827038
216332,304,293,384.944874409018,A,0.959779513443396
217049,305,297,158.091178274887,A,0.983081017174268
217064,305,312,308.081909414713,A,0.967549839759934
217069,305,317,231.856164267679,A,0.975381009232336
217354,305,602,472.598880721799,A,0.95106922219128
217369,305,617,291.132522654939,A,0.96928026966001
217381,305,629,359.579834087416,A,0.962329913571984
217779,306,314,247.19128696295,A,0.97379536206682
218803,307,625,94.2250424503756,A,0.98984659896564
219185,308,294,35.2909557637726,A,0.996172850523563
219507,308,616,49.1515862540705,A,0.994677725937634
219901,309,297,471.362218168941,A,0.951191011279307
219921,309,317,413.771112164321,A,0.956897459239487
221319,311,289,490.233471271926,A,0.949335918252685
221328,311,298,5.05240450817153,A,0.999450286232721
222033,312,290,364.145805578967,A,0.961869815110913
222038,312,295,365.344682327337,A,0.96174908101994
222040,312,297,447.186012396876,A,0.953578215122494
222048,312,305,308.081909414713,A,0.967549839759934
222360,312,617,19.8151272338372,A,0.997847523828743
222372,312,629,193.948896717613,A,0.979322858112385
222648,313,192,454.404839129341,A,0.952864160829656
222660,313,204,454.128866617627,A,0.952891439145093
222822,313,366,293.029687666545,A,0.969086273012872
223048,313,592,456.625440020476,A,0.952644723872775
223475,314,306,247.19128696295,A,0.97379536206682
223809,314,640,320.134062776845,A,0.966323141701062
224891,316,296,71.1170255491648,A,0.992317518103734
224898,316,303,171.926413310333,A,0.981627567827038
225605,317,297,75.5905991690717,A,0.991838200498037
225613,317,305,231.856164267679,A,0.975381009232336
225617,317,309,413.771112164321,A,0.956897459239487
225925,317,617,495.314305935646,A,0.948837694752738
226312,318,291,299.544532211916,A,0.968420681373977
226321,318,300,293.534057624315,A,0.969034711186833
226623,318,602,260.313224736199,A,0.97244264498357
227369,319,635,52.1794110555491,A,0.994351716280073
229448,322,575,370.32897276372,A,0.961247457803928
231954,326,229,469.417714585552,A,0.951382573110733
233482,328,331,171.471672503407,A,0.98167527194048
233483,328,332,4.54279235178759,A,0.999505705854391
233485,328,334,228.396933463295,A,0.975739406742038
234197,329,333,310.915088175805,A,0.967261191868464
234574,329,710,239.801525486959,A,0.974558817131535
235618,331,328,171.471672503407,A,0.98167527194048
235622,331,332,170.829505704583,A,0.981742645680926
235624,331,334,65.3366259136083,A,0.992937541042518
236331,332,328,4.54279235178759,A,0.999505705854391
236334,332,331,170.829505704583,A,0.981742645680926
236337,332,334,228.475091052789,A,0.975731306228649
237045,333,329,310.915088175805,A,0.967261191868464
237757,334,328,228.396933463295,A,0.975739406742038
237760,334,331,65.3366259136083,A,0.992937541042518
237761,334,332,228.475091052789,A,0.975731306228649
238486,335,344,398.578481382968,A,0.958414261459288
238804,335,662,399.028860471882,A,0.958369227342581
239205,336,350,147.554717406435,A,0.984190806838653
239424,336,569,149.673426348563,A,0.983967445174527
239906,337,338,218.456334327204,A,0.976770781192426
239911,337,343,95.6500481334796,A,0.989694627165695
240618,338,337,218.456334327204,A,0.976770781192426
240624,338,343,122.883840238254,A,0.986799181536579
240627,338,346,218.456334327204,A,0.976770781192426
241352,339,358,162.852980621911,A,0.982580284393473
242048,340,341,255.439243708118,A,0.972944656026248
242052,340,345,5.29118053866292,A,0.999424321781853
242064,340,357,146.551870399627,A,0.984296565820121
242377,340,670,201.463683840742,A,0.978538890777077
242760,341,340,255.439243708118,A,0.972944656026248
242765,341,345,251.151080815031,A,0.973386757688852
242777,341,357,371.637030229814,A,0.961115900460978
243090,341,670,451.876273299006,A,0.953114153617256
244183,343,337,95.6500481334796,A,0.989694627165695
244184,343,338,122.883840238254,A,0.986799181536579
244192,343,346,95.6500481334796,A,0.989694627165695
244894,344,335,398.578481382968,A,0.958414261459288
245221,344,662,24.7306406855381,A,0.997314995488609
245612,345,340,5.29118053866292,A,0.999424321781853
245613,345,341,251.151080815031,A,0.973386757688852
245629,345,357,151.746703192277,A,0.983748971244375
245942,345,670,204.717201320329,A,0.978199862333714
246323,346,338,218.456334327204,A,0.976770781192426
246328,346,343,95.6500481334796,A,0.989694627165695
248477,349,353,305.723889863843,A,0.967790209212421
248478,349,354,278.401417512029,A,0.970584114640704
249173,350,336,147.554717406435,A,0.984190806838653
249406,350,569,3.99286237046261,A,0.999565516879177
250618,352,355,213.996450599124,A,0.977234219751987
251325,353,349,305.723889863843,A,0.967790209212421
251330,353,354,27.3224726794347,A,0.997034434904753
252038,354,349,278.401417512029,A,0.970584114640704
252042,354,353,27.3224726794347,A,0.997034434904753
252754,355,352,213.996450599124,A,0.977234219751987
254168,357,340,146.551870399627,A,0.984296565820121
254169,357,341,371.637030229814,A,0.961115900460978
254173,357,345,151.746703192277,A,0.983748971244375
254498,357,670,189.702608144591,A,0.979766400613858
254880,358,339,162.852980621911,A,0.982580284393473
256341,360,374,474.205040397103,A,0.950911090811058
256347,360,380,429.443306562849,A,0.955337800881669
256636,360,669,325.243158874386,A,0.965804063509289
257044,361,364,6.30729142442225,A,0.99931384520075
257052,361,372,6.22723179457757,A,0.999322548791709
257294,361,614,331.235647940234,A,0.965195943813167
257367,361,687,100.752034575781,A,0.989150900832611
257760,362,367,28.9213580805522,A,0.996861437497515
258777,363,671,82.838397604507,A,0.99106262275345
259180,364,361,6.30729142442225,A,0.99931384520075
259191,364,372,0.186020827833312,A,0.999979749764361
259433,364,614,326.000664040829,A,0.965727149336875
259470,364,651,496.178568523078,A,0.948752997737199
259506,364,687,100.666539996974,A,0.989160007196068
259907,365,375,495.228614086131,A,0.948846093306817
259914,365,382,457.070248663622,A,0.952600780597846
260437,366,192,474.758423528247,A,0.950856620711761
260449,366,204,475.374456614187,A,0.950795991249307
260558,366,313,293.029687666545,A,0.969086273012872
260837,366,592,474.699722293608,A,0.950862398441819
261320,367,362,28.9213580805522,A,0.996861437497515
262046,368,375,395.45227475458,A,0.958726972486388
262053,368,382,430.095704558235,A,0.955272986052621
262760,369,376,139.404106469412,A,0.985051018834499
262765,369,381,92.0781058953289,A,0.99007565028021
262963,369,579,125.995587229662,A,0.986469424561237
262998,369,614,372.638222859486,A,0.961015230249813
263035,369,651,268.531433245314,A,0.971597356835941
263706,370,609,283.484157454842,A,0.970063149842313
263750,370,653,387.022557626544,A,0.959571205746172
264419,371,609,324.523999576483,A,0.965877095526873
264884,372,361,6.22723179457757,A,0.999322548791709
264887,372,364,0.186020827833312,A,0.999979749764361
265137,372,614,325.974976493068,A,0.965729757351391
265174,372,651,496.176037065867,A,0.948753245795823
265210,372,687,100.498308240594,A,0.989177926710933
266309,374,360,474.205040397103,A,0.950911090811058
266618,374,669,271.39589528847,A,0.971303076350474
267027,375,365,495.228614086131,A,0.948846093306817
267030,375,368,395.45227475458,A,0.958726972486388
267044,375,382,40.523718303909,A,0.995607872761833
267744,376,369,139.404106469412,A,0.985051018834499
267756,376,381,220.263799307732,A,0.976583087769938
267954,376,579,177.642659593589,A,0.981028306129595
267989,376,614,266.105791192071,A,0.971846694624349
268026,376,651,130.916820344953,A,0.985948362995672
269014,378,213,410.009619131813,A,0.957272551905495
269400,378,599,326.072238983536,A,0.965719882524856
270587,380,360,429.443306562849,A,0.955337800881669
271309,381,369,92.0781058953289,A,0.99007565028021
271316,381,376,220.263799307732,A,0.976583087769938
271519,381,579,112.160615201117,A,0.987937230259906
271554,381,614,464.538699346097,A,0.951863566795074
271591,381,651,351.161358418007,A,0.963179371595331
272018,382,365,457.070248663622,A,0.952600780597846
272021,382,368,430.095704558235,A,0.955272986052621
272028,382,375,40.523718303909,A,0.995607872761833
272762,383,396,195.935066867956,A,0.979115532200026
273849,385,57,167.659006902002,A,0.982075418153609
278466,391,396,482.681598310682,A,0.950077417794486
278656,391,586,323.385286395141,A,0.96599275664553
280170,393,674,429.990117007728,A,0.95528347543168
282018,396,383,195.935066867956,A,0.979115532200026
282026,396,391,482.681598310682,A,0.950077417794486
283906,399,132,147.796354471452,A,0.984165327495974
284888,400,401,14.729337050857,A,0.998399098235142
284895,400,408,334.692532251505,A,0.964845486274651
284900,400,413,263.400120527543,A,0.972124968281544
284901,400,414,14.3517275373873,A,0.998440075825359
285061,400,574,24.7911813533562,A,0.99730844028246
285081,400,594,346.87229495984,A,0.963612732248697
285131,400,644,123.656838032033,A,0.986717245103
285600,401,400,14.729337050857,A,0.998399098235142
285608,401,408,333.259180191739,A,0.964990768039174
285613,401,413,255.511570532745,A,0.972937202708287
285614,401,414,2.7636424874093,A,0.999699234150102
285774,401,574,31.9354830977557,A,0.996535476134763
285794,401,594,345.870633342152,A,0.963713994838674
285844,401,644,131.867984032963,A,0.985847716983798
286329,402,416,79.8590721981366,A,0.99138128972917
286330,402,417,405.800948538166,A,0.957692585445111
287053,403,427,47.7799154547735,A,0.994825485804737
287057,403,431,423.271653418161,A,0.955951381426374
289893,407,415,240.237168322301,A,0.974513776557477
289896,407,418,413.710985886118,A,0.956903452665495
289898,407,420,280.177682117682,A,0.970401989532675
289900,407,422,158.699378674395,A,0.983017032736633
289910,407,432,272.758205615304,A,0.971163181951916
290184,407,706,154.237745798954,A,0.983486603042784
290591,408,400,334.692532251505,A,0.964845486274651
290592,408,401,333.259180191739,A,0.964990768039174
290605,408,414,330.625164342494,A,0.96525786084632
290765,408,574,311.807423909972,A,0.967170315218287
290785,408,594,15.9302095439132,A,0.998268803796315
290835,408,644,249.045792144887,A,0.973603956137988
292033,410,416,437.701056787576,A,0.9545180532801
292034,410,417,102.404887646095,A,0.988974881907621
292759,411,429,215.721363007611,A,0.977054927304832
294156,413,400,263.400120527543,A,0.972124968281544
294157,413,401,255.511570532745,A,0.972937202708287
294170,413,414,258.144621789246,A,0.972665943096222
294180,413,424,345.460384308148,A,0.963755474948175
294330,413,574,286.979577789531,A,0.969705204722789
294400,413,644,386.966737193021,A,0.959576801098719
294869,414,400,14.3517275373873,A,0.998440075825359
294870,414,401,2.7636424874093,A,0.999699234150102
294877,414,408,330.625164342494,A,0.96525786084632
294882,414,413,258.144621789246,A,0.972665943096222
295043,414,574,29.5284236554095,A,0.996795769482146
295063,414,594,343.213604444734,A,0.963982709269913
295113,414,644,129.335530484771,A,0.986115730386633
295589,415,407,240.237168322301,A,0.974513776557477
295600,415,418,173.722064450392,A,0.981439242194768
295602,415,420,53.5627742926284,A,0.994202838954066
295604,415,422,224.712249286318,A,0.976121452405915
295614,415,432,32.5254574460154,A,0.996471698535883
295888,415,706,345.597769525437,A,0.96374158358823
296297,416,402,79.8590721981366,A,0.99138128972917
296305,416,410,437.701056787576,A,0.9545180532801
296312,416,417,335.364477521548,A,0.9647773942743
297010,417,402,405.800948538166,A,0.957692585445111
297018,417,410,102.404887646095,A,0.988974881907621
297024,417,416,335.364477521548,A,0.9647773942743
297728,418,407,413.710985886118,A,0.956903452665495
297736,418,415,173.722064450392,A,0.981439242194768
297741,418,420,138.518558666992,A,0.98514456974206
297743,418,422,379.557727090882,A,0.960320048202247
297753,418,432,141.251970216947,A,0.984855864299361
299154,420,407,280.177682117682,A,0.970401989532675
299162,420,415,53.5627742926284,A,0.994202838954066
299165,420,418,138.518558666992,A,0.98514456974206
299169,420,422,278.026839110237,A,0.970622529883489
299179,420,432,38.1784566774388,A,0.995861009775287
299453,420,706,368.676469453132,A,0.961413709144578
300580,422,407,158.699378674395,A,0.983017032736633
300588,422,415,224.712249286318,A,0.976121452405915
300591,422,418,379.557727090882,A,0.960320048202247
300593,422,420,278.026839110237,A,0.970622529883489
300605,422,432,250.911245117109,A,0.973411496170064
300879,422,706,312.558054131097,A,0.967093883267622
302012,424,413,345.460384308148,A,0.963755474948175
304141,427,403,47.7799154547735,A,0.994825485804737
304169,427,431,470.500517256196,A,0.951275891809602
305575,429,411,215.721363007611,A,0.977054927304832
306993,431,403,423.271653418161,A,0.955951381426374
307017,431,427,470.500517256196,A,0.951275891809602
307710,432,407,272.758205615304,A,0.971163181951916
307718,432,415,32.5254574460154,A,0.996471698535883
307721,432,418,141.251970216947,A,0.984855864299361
307723,432,420,38.1784566774388,A,0.995861009775287
307725,432,422,250.911245117109,A,0.973411496170064
308009,432,706,375.639047103257,A,0.960713622787636
309882,435,440,68.6553664332636,A,0.992581468328894
309883,435,441,233.415526657872,A,0.975219535811248
310055,435,613,439.019267621809,A,0.954387324565971
311514,437,646,34.3156703234286,A,0.996278222319584
312024,438,443,186.183911779264,A,0.980134247599861
312154,438,573,301.599232997669,A,0.968210951673601
312737,439,443,396.98934843874,A,0.958573195191594
312867,439,573,267.443486239234,A,0.97170917379368
313442,440,435,68.6553664332636,A,0.992581468328894
313448,440,441,301.91014203264,A,0.968179224133945
314155,441,435,233.415526657872,A,0.975219535811248
314160,441,440,301.91014203264,A,0.968179224133945
314333,441,613,207.058000134665,A,0.977956087794737
315584,443,438,186.183911779264,A,0.980134247599861
315585,443,439,396.98934843874,A,0.958573195191594
315719,443,573,138.660113772335,A,0.985129614405777
319443,449,19,476.324761546022,A,0.95070247819239
321306,451,456,335.198222982566,A,0.964794240888698
321447,451,597,52.6837938538812,A,0.994297429521094
322016,452,453,326.815804444102,A,0.965644396786242
322728,453,452,326.815804444102,A,0.965644396786242
322730,453,454,310.565146386074,A,0.967296835064731
323442,454,453,310.565146386074,A,0.967296835064731
324866,456,451,335.198222982566,A,0.964794240888698
325012,456,597,282.566414988961,A,0.970157174170221
325586,457,458,437.162543720312,A,0.954571468638357
326298,458,457,437.162543720312,A,0.954571468638357
326349,458,508,437.175748767713,A,0.954570158752145
326350,458,509,439.064414682084,A,0.954382847906415
327728,460,461,379.870965512881,A,0.960288601862654
327729,460,462,58.9548891701869,A,0.993622965725224
327732,460,465,126.976500049902,A,0.986365521288862
328440,461,460,379.870965512881,A,0.960288601862654
328442,461,462,338.241000767584,A,0.964486008569357
328445,461,465,497.886993546217,A,0.948585617983721
329153,462,460,58.9548891701869,A,0.993622965725224
329154,462,461,338.241000767584,A,0.964486008569357
329158,462,465,184.186993570909,A,0.980343129713883
331292,465,460,126.976500049902,A,0.986365521288862
331293,465,461,497.886993546217,A,0.948585617983721
331294,465,462,184.186993570909,A,0.980343129713883
332012,466,467,123.787565121972,A,0.986703389601956
332013,466,468,189.240735622346,A,0.979814669347861
332016,466,471,19.8606075114017,A,0.997842594059035
332019,466,474,26.6049783549746,A,0.997112086415872
332020,466,475,297.358275293615,A,0.968643939215117
332021,466,476,137.082828574084,A,0.985296280688465
332023,466,478,134.833404737792,A,0.985534067126089
332148,466,603,430.469215849918,A,0.955235882186602
332724,467,466,123.787565121972,A,0.986703389601956
332726,467,468,67.2190951569434,A,0.992735536706514
332729,467,471,119.968883744485,A,0.987108284349782
332732,467,474,115.518159130171,A,0.987580614185511
332733,467,475,413.966400219877,A,0.956877993318672
332734,467,476,13.6464175665548,A,0.998516623963297
332736,467,478,256.271282318189,A,0.97285892090121
333437,468,466,189.240735622346,A,0.979814669347861
333438,468,467,67.2190951569434,A,0.992735536706514
333442,468,471,186.851894258527,A,0.980064395003868
333445,468,474,182.623489495885,A,0.980506737893552
333446,468,475,481.185258719438,A,0.950224477156984
333447,468,476,53.5904618291191,A,0.994199859680965
333449,468,478,322.937126583323,A,0.966038284629557
335576,471,466,19.8606075114017,A,0.997842594059035
335577,471,467,119.968883744485,A,0.987108284349782
335578,471,468,186.851894258527,A,0.980064395003868
335584,471,474,7.54472734789388,A,0.999179338050376
335585,471,475,295.37184589614,A,0.968846880192398
335586,471,476,133.576741709147,A,0.985666958864014
335588,471,478,136.344298740556,A,0.985374337972829
335713,471,603,417.290606813175,A,0.956546764524694
337715,474,466,26.6049783549746,A,0.997112086415872
337716,474,467,115.518159130171,A,0.987580614185511
337717,474,468,182.623489495885,A,0.980506737893552
337720,474,471,7.54472734789388,A,0.999179338050376
337724,474,475,298.910900182478,A,0.968485376497806
337725,474,476,129.159930212178,A,0.986134319832713
337727,474,478,141.282511850127,A,0.984852639419885
337852,474,603,416.124557299383,A,0.956662925284987
338428,475,466,297.358275293615,A,0.968643939215117
338429,475,467,413.966400219877,A,0.956877993318672
338430,475,468,481.185258719438,A,0.950224477156984
338433,475,471,295.37184589614,A,0.968846880192398
338436,475,474,298.910900182478,A,0.968485376497806
338438,475,476,427.597317464782,A,0.955521244980163
338440,475,478,164.797867075556,A,0.982375914317581
338565,475,603,252.613315968152,A,0.973235958813055
339141,476,466,137.082828574084,A,0.985296280688465
339142,476,467,13.6464175665548,A,0.998516623963297
339143,476,468,53.5904618291191,A,0.994199859680965
339146,476,471,133.576741709147,A,0.985666958864014
339149,476,474,129.159930212178,A,0.986134319832713
339150,476,475,427.597317464782,A,0.955521244980163
339153,476,478,269.8547280676,A,0.971461385994935
340567,478,466,134.833404737792,A,0.985534067126089
340568,478,467,256.271282318189,A,0.97285892090121
340569,478,468,322.937126583323,A,0.966038284629557
340572,478,471,136.344298740556,A,0.985374337972829
340575,478,474,141.282511850127,A,0.984852639419885
340576,478,475,164.797867075556,A,0.982375914317581
340577,478,476,269.8547280676,A,0.971461385994935
340704,478,603,343.825396355716,A,0.963920823380051
343194,482,241,41.0714680641943,A,0.995548769648112
347009,487,491,487.311759858106,A,0.949622656483075
347013,487,495,441.547490393561,A,0.954136697537877
347724,488,493,31.9469022818258,A,0.996534241616934
347725,488,494,263.804454310661,A,0.97208337310758
347728,488,497,68.7940451050101,A,0.992566594842044
347801,488,570,308.405884983945,A,0.967516823989535
348514,489,570,364.375045836378,A,0.961846726895904
349148,490,491,451.809949964896,A,0.953120712599869
349152,490,495,499.817962298151,A,0.948396506008806
349857,491,487,487.311759858106,A,0.949622656483075
349860,491,490,451.809949964896,A,0.953120712599869
349865,491,495,51.1744888431469,A,0.994459893807185
350749,492,666,91.6867923725948,A,0.990117409967328
351284,493,488,31.9469022818258,A,0.996534241616934
351290,493,494,287.764640844934,A,0.969624847428347
351293,493,497,91.1488573153961,A,0.990174822370698
351366,493,570,283.173214944826,A,0.970095004407284
351997,494,488,263.804454310661,A,0.97208337310758
352002,494,493,287.764640844934,A,0.969624847428347
352006,494,497,196.653870246989,A,0.979040521706922
352709,495,487,441.547490393561,A,0.954136697537877
352712,495,490,499.817962298151,A,0.948396506008806
352713,495,491,51.1744888431469,A,0.994459893807185
353595,496,660,16.034534426946,A,0.998257486171707
354136,497,488,68.7940451050101,A,0.992566594842044
354141,497,493,91.1488573153961,A,0.990174822370698
354142,497,494,196.653870246989,A,0.979040521706922
354218,497,570,374.284952720349,A,0.96084969694264
354503,498,142,402.397115173465,A,0.958032564365551
355216,499,142,400.137285242382,A,0.958258412221201
355574,499,500,440.160551365977,A,0.95427417086419
356286,500,499,440.160551365977,A,0.95427417086419
357002,501,502,319.435096273294,A,0.966394199272672
357003,501,503,292.450688152432,A,0.969145470996575
357007,501,507,154.028350691156,A,0.983508652122476
357008,501,508,236.816119898866,A,0.974867586585852
357009,501,509,233.748523248759,A,0.975185060632825
357014,501,514,119.933641615179,A,0.987112022619921
357015,501,515,349.025166153561,A,0.963395160581343
357020,501,520,263.097811170735,A,0.972156070185967
357027,501,527,173.54911243481,A,0.981457378039703
357029,501,529,181.116548389099,A,0.980664478900981
357033,501,533,367.164042845051,A,0.961565918373135
357139,501,639,266.271093607254,A,0.971829698714032
357714,502,501,319.435096273294,A,0.966394199272672
357716,502,503,433.95585818595,A,0.954889665079647
357719,502,506,479.207128812454,A,0.950418956471631
357720,502,507,287.328463285286,A,0.969669491941304
357721,502,508,470.872884364448,A,0.951239210498562
357722,502,509,473.427307991152,A,0.950987654401253
357727,502,514,385.772272578617,A,0.959696547994528
357728,502,515,358.795936461781,A,0.962408948723549
357733,502,520,315.664628612887,A,0.966777688754598
357738,502,525,366.364794403639,A,0.961646373469828
357740,502,527,370.517638228721,A,0.961228480629568
357742,502,529,307.380369454192,A,0.967621340164681
357746,502,533,134.259498065513,A,0.985594753138426
357852,502,639,366.420296144689,A,0.961640786038702
358427,503,501,292.450688152432,A,0.969145470996575
358428,503,502,433.95585818595,A,0.954889665079647
358431,503,505,435.22485692593,A,0.954763718147303
358432,503,506,284.390234365226,A,0.969970338548366
358433,503,507,168.72709360892,A,0.981963287615865
358440,503,514,404.18058466507,A,0.957854399215776
358441,503,515,151.855101990461,A,0.983737551265222
358446,503,520,125.66962674624,A,0.986503956798544
358453,503,527,465.862223602542,A,0.951733040185048
358455,503,529,466.648502469733,A,0.951655513927236
358459,503,533,379.188225813091,A,0.960357145477746
358465,503,539,467.312303739147,A,0.951590073661674
358522,503,596,426.05573427719,A,0.95567449290795
358533,503,607,427.134349483472,A,0.955567263205873
358565,503,639,70.0532021865449,A,0.992431568830112
358610,503,684,409.275815316066,A,0.957345760436707
359351,504,712,120.619954512175,A,0.987039227826519
359855,505,503,435.22485692593,A,0.954763718147303
359858,505,506,321.877182336411,A,0.966145980094207
359867,505,515,428.230256030124,A,0.955458339140418
359872,505,520,495.718188442362,A,0.948798112720515
359948,505,596,18.8915953467282,A,0.997947639286463
359959,505,607,80.2832066285251,A,0.991335912038578
359991,505,639,468.448013977594,A,0.951478131533744
360036,505,684,153.849739369204,A,0.983527460483952
360567,506,502,479.207128812454,A,0.950418956471631
360568,506,503,284.390234365226,A,0.969970338548366
360570,506,505,321.877182336411,A,0.966145980094207
360572,506,507,364.855530026356,A,0.961798337934711
360580,506,515,169.840077553492,A,0.981846470887973
360585,506,520,255.767613280809,A,0.972910818283804
360598,506,533,357.886804361869,A,0.962500626689441
360661,506,596,304.087090563476,A,0.967957129867778
360672,506,607,263.445661194049,A,0.972120283182375
360704,506,639,264.563288747353,A,0.972005318869141
360749,506,684,202.281643362822,A,0.978453634285453
361279,507,501,154.028350691156,A,0.983508652122476
361280,507,502,287.328463285286,A,0.969669491941304
361281,507,503,168.72709360892,A,0.981963287615865
361284,507,506,364.855530026356,A,0.961798337934711
361286,507,508,390.824477356809,A,0.959190260801724
361287,507,509,387.767613198738,A,0.959496528793831
361292,507,514,273.951065568978,A,0.971040721343143
361293,507,515,195.023195253117,A,0.979210706807337
361298,507,520,109.10808756281,A,0.988261673113717
361305,507,527,320.798739635553,A,0.966255579738465
361307,507,529,308.161872172891,A,0.967541690688929
361311,507,533,274.954678920412,A,0.97093771296571
361417,507,639,121.118484180772,A,0.986986357270822
361949,508,458,437.175748767713,A,0.954570158752145
361992,508,501,236.816119898866,A,0.974867586585852
361993,508,502,470.872884364448,A,0.951239210498562
361998,508,507,390.824477356809,A,0.959190260801724
362000,508,509,8.74815919977249,A,0.999048561809732
362005,508,514,116.883361790399,A,0.987435685016043
362011,508,520,499.911474782972,A,0.948387349654318
362018,508,527,100.502892128087,A,0.989177438441124
362020,508,529,168.867681710064,A,0.981948530216038
362662,509,458,439.064414682084,A,0.954382847906415
362705,509,501,233.748523248759,A,0.975185060632825
362706,509,502,473.427307991152,A,0.950987654401253
362711,509,507,387.767613198738,A,0.959496528793831
362712,509,508,8.74815919977249,A,0.999048561809732
362718,509,514,113.941912540557,A,0.987748000589192
362724,509,520,496.795907263151,A,0.948692508310766
362731,509,527,103.712811607259,A,0.988835640254142
362733,509,529,173.162585002891,A,0.981497911945006
362843,509,639,496.459118510222,A,0.9487255073223
364282,511,652,94.9963507883985,A,0.989764335874363
364859,512,516,378.79406059441,A,0.960396722128965
364871,512,528,346.851530774129,A,0.963614831179944
365036,512,693,202.699868546432,A,0.978410048122473
365572,513,516,452.343324307867,A,0.95306796761104
