,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.1988452672958374,0.0645696297287941,0.036113180220127106,-0.035538848489522934,-0.10377641022205353,-0.03304198756814003,0.027449361979961395,-0.01676662266254425,0.14259769022464752,-0.031362034380435944,0.20480532944202423,-0.06660477817058563,-0.2526361048221588,-0.07541205734014511,0.005848851054906845,0.14579710364341736,-0.1597701609134674,-0.06506551057100296,-0.055311787873506546,-0.11004960536956787,0.12088771909475327,0.04623468592762947,0.009664871729910374,0.07798850536346436,-0.23802155256271362,-0.30228328704833984,-0.07033165544271469,-0.12414612621068954,-0.00011476129293441772,-0.16115902364253998,0.08151419460773468,0.07568728923797607,-0.09173029661178589,0.009456655010581017,0.018414536491036415,0.1214209571480751,-0.004265830852091312,-0.033202871680259705,0.2373887449502945,-0.004203769378364086,-0.16040752828121185,0.06135765463113785,0.020299792289733887,0.31791791319847107,0.1612553745508194,-0.0018773662159219384,0.05924828723073006,-0.033197931945323944,0.17460335791110992,-0.30408817529678345,0.06895925849676132,0.11362791806459427,0.10426699370145798,0.026644866913557053,0.0719834417104721,-0.14481806755065918,-0.022194862365722656,0.24830135703086853,-0.2552144527435303,0.12205517292022705,0.06023216247558594,-0.08229000121355057,-0.07181663811206818,0.003949195612221956,0.17792493104934692,0.10812987387180328,-0.24665312469005585,-0.05846452713012695,0.11636913567781448,-0.11286330223083496,-0.005444852169603109,0.11948462575674057,-0.11913314461708069,-0.24396149814128876,-0.26650410890579224,0.14542460441589355,0.44822654128074646,0.09748122096061707,-0.2560102343559265,-0.05217239260673523,-0.0365728884935379,0.04635535925626755,0.0913841500878334,0.11899556964635849,-0.08468174934387207,-0.09032174944877625,-0.13128018379211426,0.06654826551675797,0.1396525800228119,0.01756260357797146,-0.0418320968747139,0.26690149307250977,0.09904709458351135,0.0524703674018383,-0.02483053132891655,0.10820437222719193,-0.11083299666643143,-0.07007455825805664,-0.05495952442288399,0.002714969217777252,0.08315824717283249,-0.07540953159332275,-0.040190160274505615,0.0783732533454895,-0.15469637513160706,0.26964110136032104,-0.0017162228468805552,-0.02249753102660179,-0.09021447598934174,-0.03685377910733223,-0.06299208104610443,0.09999015182256699,0.13498657941818237,-0.3019522428512573,0.14766590297222137,0.17599332332611084,-0.007721887901425362,0.19471018016338348,0.05238758772611618,0.008818217553198338,0.03832783177495003,-0.02821400761604309,-0.14197607338428497,-0.05941597372293472,0.08248154073953629,-0.046307262033224106,0.06787322461605072,-0.014336363412439823
1,-0.16296201944351196,0.006745507009327412,-0.021327292546629906,-0.11911322921514511,-0.11899283528327942,-0.029934972524642944,0.019790371879935265,-0.010802511125802994,0.19895796477794647,-0.11599351465702057,0.163975790143013,-0.05292006582021713,-0.22283074259757996,-0.00448806956410408,-0.02923247590661049,0.10708186775445938,-0.11677040159702301,-0.07555976510047913,-0.08528798818588257,-0.14729785919189453,0.02160540223121643,0.08877356350421906,0.06789632141590118,0.0388839915394783,-0.1040380448102951,-0.29186341166496277,-0.10527388751506805,-0.07916455715894699,0.02955550327897072,-0.1096891388297081,0.02748921886086464,0.07958724349737167,-0.2646019458770752,-0.09347870200872421,0.02152208425104618,0.08665605634450912,-0.1409313976764679,-0.04172694683074951,0.2270364761352539,0.020700622349977493,-0.14729313552379608,-0.03491652384400368,0.1018034815788269,0.2344474196434021,0.19449466466903687,-0.024430733174085617,-0.07204161584377289,-0.08041800558567047,0.0838204175233841,-0.23917432129383087,0.070621058344841,0.20207229256629944,0.18392714858055115,0.1129247322678566,0.05677581578493118,-0.04990357905626297,0.04482189565896988,0.17137865722179413,-0.13890087604522705,0.05241750553250313,0.08240211755037308,-0.050630055367946625,-0.00552086578682065,-0.06606115400791168,0.1720438003540039,0.04384823143482208,-0.11537634581327438,-0.1240314170718193,0.13820593059062958,-0.12458240985870361,-0.051648400723934174,0.11718583106994629,-0.11887839436531067,-0.23907630145549774,-0.2702854573726654,0.08183515816926956,0.28480324149131775,0.18697188794612885,-0.05518198013305664,0.03291912376880646,-0.13837996125221252,-0.04392378032207489,-0.0645633339881897,0.004396009258925915,-0.15420222282409668,-0.04193481057882309,-0.017980331555008888,0.09809359163045883,0.1696052849292755,-0.02688085287809372,-0.07849656790494919,0.18467433750629425,-0.006251308135688305,0.038624513894319534,-0.0023774621076881886,0.04705485329031944,-0.10873191058635712,-0.05426742136478424,-0.15000341832637787,-0.015931101515889168,0.02270546555519104,-0.1745591163635254,-0.002547738142311573,0.14497365057468414,-0.22334113717079163,0.17774689197540283,-0.029061833396553993,-0.08350207656621933,-0.05115170776844025,0.030994225293397903,-0.1303502321243286,0.01756533607840538,0.13058209419250488,-0.2207544595003128,0.24593308568000793,0.17240287363529205,0.03883838281035423,0.1736537665128708,0.1314331293106079,0.05637155845761299,-0.028752557933330536,-0.034788742661476135,-0.11725752055644989,-0.08682464063167572,0.08692029863595963,0.05125678330659866,0.09495016932487488,0.052710846066474915
2,-0.19053061306476593,-0.00047173723578453064,0.025100836530327797,-0.0907505601644516,-0.03555542975664139,-0.014002781361341476,-0.015240820124745369,-0.04175913333892822,0.21917593479156494,-0.06611169874668121,0.20613449811935425,0.04192930832505226,-0.2526453137397766,-0.07071185111999512,-0.043997686356306076,0.08110491186380386,-0.21318261325359344,-0.13930507004261017,-0.1166965663433075,-0.03180153667926788,0.035178620368242264,-0.017779206857085228,0.06764499843120575,0.062258921563625336,-0.21845462918281555,-0.36964622139930725,-0.04524001479148865,-0.13751542568206787,-0.08113539218902588,-0.04601377248764038,0.10375923663377762,0.06635305285453796,-0.24464097619056702,-0.056214459240436554,-0.033410608768463135,0.06786511838436127,-0.004376893863081932,-0.024523023515939713,0.2289482057094574,-0.12029066681861877,-0.287748247385025,-0.0865677148103714,0.11564948409795761,0.18863405287265778,0.22461199760437012,0.06360757350921631,-0.03875625878572464,-0.011969066224992275,0.09097661077976227,-0.32843300700187683,0.07464830577373505,0.1747502237558365,0.06197291612625122,0.029671352356672287,0.08495819568634033,-0.11786071211099625,0.019297022372484207,0.14493755996227264,-0.18407294154167175,-0.03337268531322479,-0.04318956285715103,-0.06325215101242065,-0.03200119733810425,-0.038152921944856644,0.2536400854587555,0.0990493968129158,-0.1615252047777176,-0.08376576751470566,0.24408234655857086,-0.1657714545726776,-3.785407170653343e-05,0.14613918960094452,-0.08329350501298904,-0.2792954742908478,-0.2592998147010803,0.015094714239239693,0.3561963438987732,0.14989027380943298,-0.13357748091220856,0.1295534372329712,-0.15836535394191742,-0.040404465049505234,-0.030279213562607765,0.09412577003240585,-0.02540765143930912,0.07238730788230896,-0.06029665470123291,0.02438267134130001,0.17985232174396515,0.05646029859781265,-0.021349195390939713,0.30995696783065796,0.03207965940237045,-0.062421176582574844,0.07801553606987,0.07851529866456985,-0.0602962002158165,-0.020749200135469437,-0.1774425059556961,0.0015754764899611473,0.14885881543159485,0.03849728778004646,0.010270621627569199,0.07957682758569717,-0.16524973511695862,0.14602334797382355,-0.021673765033483505,0.015907976776361465,0.07474678754806519,-0.03157678619027138,-0.012845758348703384,-0.10175085067749023,0.14455929398536682,-0.3069632053375244,0.1580822616815567,0.08794109523296356,-0.0276164673268795,0.2063562273979187,0.0561901219189167,0.06824401021003723,0.013052691705524921,-0.046816304326057434,-0.2342507243156433,-0.06430282443761826,0.10047388821840286,-0.08083812892436981,0.11489342153072357,0.059648819267749786
3,-0.14190231263637543,-0.0030774585902690887,0.03787370026111603,-0.08617851883172989,-0.01956351287662983,0.056534599512815475,-0.04824523627758026,-0.027543485164642334,0.24548760056495667,-0.14005662500858307,0.18925830721855164,0.020458579063415527,-0.23173591494560242,-0.05098101869225502,0.05236414819955826,0.11711257696151733,-0.14801153540611267,-0.17879080772399902,-0.09088128060102463,-0.009362355805933475,-0.023443572223186493,0.008821512572467327,0.06777172535657883,0.05395311862230301,-0.20697414875030518,-0.40176090598106384,-0.05491342023015022,-0.1152409091591835,-0.06376533955335617,-0.08224005997180939,0.08512677997350693,0.03672054782509804,-0.2080092877149582,-0.0038316193968057632,-0.02383613958954811,0.1647718846797943,-0.05582417547702789,-0.11732881516218185,0.23544836044311523,-0.041446711868047714,-0.29705265164375305,-0.09040563553571701,0.06713396310806274,0.19572433829307556,0.2027352899312973,0.04890000820159912,-0.002217935398221016,-0.028961915522813797,0.10985159128904343,-0.33076411485671997,0.07776521146297455,0.11539088189601898,0.026328880339860916,0.048465415835380554,0.12219749391078949,-0.15727263689041138,0.007050400599837303,0.10951606184244156,-0.16615474224090576,-0.07551973313093185,-0.056452181190252304,0.04068828374147415,0.0028196927160024643,-0.05736237391829491,0.3064098656177521,0.17893154919147491,-0.14374776184558868,-0.08133086562156677,0.23957060277462006,-0.150433748960495,-0.023203903809189796,0.1539183109998703,-0.10593152046203613,-0.2386481761932373,-0.23116450011730194,0.01731443777680397,0.351886510848999,0.104881152510643,-0.11874741315841675,0.05373239517211914,-0.05011454597115517,-0.025616183876991272,-0.017819976434111595,0.1422121673822403,-0.02792270854115486,0.06152363866567612,-0.010040502063930035,0.01885879412293434,0.22883868217468262,0.054301925003528595,-0.04796828329563141,0.21123193204402924,0.010998416692018509,-0.033891163766384125,0.08316119015216827,0.06780033558607101,-0.04255345091223717,-0.008877437561750412,-0.20495496690273285,-0.02561032958328724,0.12059470266103745,0.06262370198965073,0.0064764851704239845,0.12636788189411163,-0.1640099734067917,0.16757674515247345,-0.010290861129760742,-0.0525471456348896,0.0871649906039238,0.042074453085660934,-0.04247710108757019,-0.0685839056968689,0.14618724584579468,-0.3022088408470154,0.1367178112268448,0.09048561006784439,-0.04160064458847046,0.18709254264831543,0.0514671728014946,0.12526044249534607,0.0009749280288815498,0.004530530422925949,-0.24194328486919403,-0.06909028440713882,0.052100613713264465,-0.003802950493991375,0.08118275552988052,0.043940916657447815
4,-0.0018190465634688735,0.062437813729047775,0.09067538380622864,-0.021903127431869507,-0.09717422723770142,0.057030800729990005,-0.072805255651474,-0.06620867550373077,0.07823623716831207,-0.03501219302415848,0.1999102681875229,0.026262454688549042,-0.23059719800949097,-0.01527635008096695,-0.04440611973404884,0.12503209710121155,-0.2592305839061737,-0.03894433379173279,-0.08592557162046432,-0.0973738431930542,-0.005156359635293484,0.0944269672036171,0.07986270636320114,0.007487639784812927,-0.175695538520813,-0.3607695698738098,-0.09011173993349075,-0.10512052476406097,0.11359008401632309,-0.07068631052970886,-0.01910225674510002,-0.07543478161096573,-0.1894071102142334,0.015281005762517452,0.06541275233030319,-0.0367496982216835,-0.0964740663766861,-0.10183743387460709,0.19066792726516724,0.05105901509523392,-0.08299962431192398,0.1105857565999031,0.024935144931077957,0.27701881527900696,0.09927276521921158,0.09892062097787857,0.10410641878843307,-0.07452620565891266,0.10996405780315399,-0.26797330379486084,0.1764904111623764,0.1392803192138672,0.05833639204502106,0.03580211102962494,0.05293113738298416,-0.19915230572223663,-0.021727900952100754,0.20472556352615356,-0.15658704936504364,0.24613186717033386,0.11319997161626816,-0.031795766204595566,-0.022527186200022697,-0.019339395686984062,0.22029753029346466,0.0757015198469162,-0.16923284530639648,-0.10546659678220749,0.15755221247673035,-0.07119294255971909,0.035768430680036545,-0.008915209211409092,-0.10405920445919037,-0.19674432277679443,-0.2190258502960205,0.10498528182506561,0.493009090423584,0.1267724484205246,-0.19110672175884247,-0.04247540980577469,-0.1211959570646286,0.03983183950185776,0.08147306740283966,0.08304397016763687,-0.0952826738357544,-0.09077908843755722,-0.08147385716438293,0.09347248822450638,0.18997973203659058,-0.016960274428129196,-0.037424806505441666,0.26300573348999023,0.035046834498643875,-0.003014320507645607,0.011889711022377014,0.011276224628090858,-0.16032227873802185,-0.02547040581703186,-0.05538943037390709,0.049649927765131,0.01054199505597353,-0.1267991065979004,0.004922749474644661,0.10083574056625366,-0.1620560884475708,0.22211438417434692,0.01757822185754776,-0.07856570929288864,0.06597225368022919,0.05883191153407097,-0.1568194180727005,-0.051641643047332764,0.17184635996818542,-0.3251897096633911,0.27390775084495544,0.2159399539232254,0.1515434831380844,0.19622161984443665,0.026263520121574402,0.0896906852722168,0.027204684913158417,0.01436649076640606,-0.16168205440044403,-0.10044637322425842,0.0046776956878602505,-0.07786450535058975,0.034862861037254333,0.047709234058856964
5,-0.14362330734729767,0.14277076721191406,0.15732750296592712,-0.061575572937726974,-0.22313252091407776,-0.030883681029081345,-0.013685541227459908,-0.13131028413772583,0.1436149626970291,-0.12976427376270294,0.06796521693468094,-0.13415586948394775,-0.35127946734428406,0.06507987529039383,-0.04757346585392952,0.1730903685092926,-0.07581812888383865,-0.25856444239616394,-0.1322534680366516,-0.09495745599269867,0.010791175998747349,0.08580585569143295,-0.024554960429668427,0.1314794272184372,-0.11887834966182709,-0.32285231351852417,-0.045639343559741974,0.006674559786915779,-0.04650890827178955,-0.10893038660287857,0.05134338140487671,0.16100531816482544,-0.14465220272541046,-0.014193950220942497,0.0267928596585989,0.12163214385509491,0.053148917853832245,-0.19289274513721466,0.20271825790405273,0.0023864423856139183,-0.2849026322364807,-0.04629287123680115,0.16256630420684814,0.30884748697280884,0.16976256668567657,0.029369883239269257,0.0231325700879097,-0.050674743950366974,0.18536339700222015,-0.3220333158969879,-0.008949726819992065,0.1691329926252365,0.07428248971700668,0.04026464372873306,0.1174214705824852,-0.2578046917915344,0.05634254217147827,0.07650697976350784,-0.1479194015264511,0.05796955153346062,0.08383654803037643,-0.1702287644147873,0.06946651637554169,-0.146774023771286,0.29145726561546326,0.0755043625831604,-0.07158595323562622,-0.09216620773077011,0.2068103551864624,-0.1836286187171936,-0.07147074490785599,0.09978145360946655,-0.11591452360153198,-0.06353335827589035,-0.21712519228458405,-0.023579170927405357,0.45041748881340027,0.14443649351596832,-0.1514565795660019,0.06675046682357788,-0.09175611287355423,0.01849646493792534,-0.01770171895623207,0.14974258840084076,-0.04421339929103851,-0.050253286957740784,-0.11343586444854736,-0.0062228236347436905,0.34372076392173767,-0.008608860895037651,0.015741173177957535,0.2890406548976898,0.08746902644634247,-0.05677523836493492,0.029990393668413162,-0.03509506583213806,-0.15665839612483978,-0.004524082411080599,-0.06664174795150757,0.027742350473999977,-0.013165729120373726,-0.10619372129440308,0.03214196115732193,0.07611023634672165,-0.2508992850780487,0.10591737180948257,-0.03314388543367386,0.009998591616749763,-0.01912683993577957,0.03655177727341652,-0.08478042483329773,-0.032267436385154724,0.1814664751291275,-0.29558131098747253,0.13869889080524445,0.12663422524929047,-0.018123863264918327,0.15476898849010468,0.03025464341044426,0.18301868438720703,0.05210388824343681,-0.023832757025957108,-0.024703700095415115,-0.1446046382188797,0.11964694410562515,-0.08261138200759888,0.029289385303854942,0.11852233856916428
6,0.044994525611400604,0.05021272599697113,-0.07836582511663437,-0.014771934598684311,0.0068060485646128654,0.005359315313398838,0.05319930240511894,-0.061747774481773376,0.28529876470565796,-0.11237368732690811,0.12939099967479706,-0.07665442675352097,-0.2561306655406952,-0.018688268959522247,0.014927499927580357,0.1154310554265976,-0.22005867958068848,-0.06593478471040726,-0.12223169952630997,-0.035687729716300964,0.0014091597404330969,-0.005075392313301563,0.08757910877466202,0.022813651710748672,-0.040598832070827484,-0.3602259159088135,-0.09361822158098221,-0.1206393837928772,0.07961135357618332,-0.049052830785512924,0.017593733966350555,0.09690193086862564,-0.19173233211040497,-0.09867142140865326,-0.025606803596019745,0.028397876769304276,-0.10264921188354492,-0.0214610043913126,0.20498235523700714,0.04310811311006546,-0.15096668899059296,-0.04632539302110672,0.0181797556579113,0.26236769556999207,0.22205744683742523,0.05487598106265068,-0.012833604589104652,-0.062190208584070206,0.03172944858670235,-0.2770211696624756,0.014779950492084026,0.13390222191810608,0.11880359053611755,0.14004814624786377,0.0830751284956932,-0.0912640392780304,0.05221787095069885,0.13619787991046906,-0.1956702470779419,0.07676653563976288,0.0895644873380661,-0.0527045838534832,0.03319214656949043,0.0426693819463253,0.23911583423614502,0.07597032189369202,-0.0601009801030159,-0.056700147688388824,0.15222007036209106,-0.19985206425189972,-0.049692146480083466,0.012153254821896553,-0.058785706758499146,-0.2073843777179718,-0.28487518429756165,-0.018575675785541534,0.33300861716270447,0.15156838297843933,-0.06554221361875534,0.02026778645813465,-0.08046364784240723,-0.038045160472393036,0.09212680906057358,0.028195613995194435,-0.12251703441143036,-0.05999227613210678,-0.052047282457351685,0.03161877021193504,0.17326635122299194,-0.04930707812309265,-0.04670490324497223,0.1636039763689041,-0.05757035315036774,-0.059854649007320404,0.016185393556952477,0.008813967928290367,-0.03697091341018677,0.026002198457717896,-0.19178110361099243,-0.01490937452763319,0.039991192519664764,-0.1638159602880478,-0.004626115784049034,0.059306830167770386,-0.23305079340934753,0.11461818963289261,0.01032951008528471,-0.0999593660235405,0.058082424104213715,0.01721762679517269,-0.13083255290985107,0.011116556823253632,0.21502937376499176,-0.2723690867424011,0.23659192025661469,0.2147497683763504,0.0016298498958349228,0.15764451026916504,-0.015576757490634918,0.1194428950548172,-0.04152458533644676,-0.04160662367939949,-0.15610408782958984,-0.0891023576259613,0.02552519179880619,0.09801937639713287,0.025891058146953583,0.02267785742878914
7,-0.02775409072637558,0.025280974805355072,0.10115866363048553,-0.029684502631425858,-0.05175931006669998,0.012627611868083477,-0.04618354141712189,-0.08872152864933014,0.18131308257579803,-0.018838124349713326,0.20038336515426636,0.036467283964157104,-0.24160940945148468,0.023196423426270485,-0.070113405585289,0.08779086917638779,-0.1823388785123825,-0.03228341042995453,-0.055753193795681,-0.12386658787727356,-0.023921174928545952,0.041097383946180344,0.06075272336602211,0.011222781613469124,-0.15181025862693787,-0.34006741642951965,-0.14337687194347382,-0.11337333172559738,-0.01186208426952362,-0.11995887756347656,0.05440014973282814,-0.031226258724927902,-0.13451558351516724,-0.014919158071279526,0.05680863931775093,0.011282602325081825,-0.07878255099058151,-0.08384476602077484,0.20635095238685608,0.09889928996562958,-0.056520726531744,0.08581725507974625,-0.02087489515542984,0.28628772497177124,0.09711155295372009,0.09212915599346161,0.051662273705005646,-0.08680593222379684,0.12437593936920166,-0.23170459270477295,0.16000910103321075,0.1529080867767334,0.08637616038322449,0.025106612592935562,0.050663404166698456,-0.16188448667526245,0.01651400700211525,0.18596166372299194,-0.22407715022563934,0.2114468514919281,0.1240803450345993,-0.06201562657952309,-0.059431008994579315,0.03623863682150841,0.16695231199264526,0.17562206089496613,-0.16499176621437073,-0.10960906744003296,0.12720082700252533,-0.1128232553601265,0.023606784641742706,-0.013441072776913643,-0.13007459044456482,-0.22827455401420593,-0.19170178472995758,0.12057755887508392,0.4964827597141266,0.0763433426618576,-0.20401082932949066,-0.09445120394229889,-0.11703130602836609,0.034323882311582565,0.06868643313646317,0.07186854630708694,-0.12400760501623154,-0.10784411430358887,-0.06058283895254135,0.019758058711886406,0.15181437134742737,0.03983736038208008,-0.08682780712842941,0.23655250668525696,-0.015019416809082031,0.01643943227827549,0.03274548426270485,0.0204379390925169,-0.137224480509758,0.0030588614754378796,-0.05594902113080025,0.015211187303066254,0.004722778685390949,-0.13657644391059875,-0.002423009369522333,0.06093449890613556,-0.19792146980762482,0.21058183908462524,0.010467173531651497,-0.08706769347190857,0.05614570528268814,0.053859893232584,-0.16967816650867462,-0.05015235394239426,0.23170624673366547,-0.3267677128314972,0.2519710958003998,0.2140394002199173,0.10312489420175552,0.18825393915176392,0.011695899069309235,0.10305076837539673,0.022992363199591637,0.03416255861520767,-0.12191428989171982,-0.06070123240351677,-0.04608726501464844,-0.0303574800491333,0.017447857186198235,0.004654046148061752
8,-0.16322964429855347,0.12122838944196701,0.08941498398780823,-0.10675548017024994,-0.1407887190580368,0.000909323338419199,-0.09024825692176819,-0.11056521534919739,0.18226400017738342,-0.15821228921413422,0.10222227871417999,-0.12597431242465973,-0.25623539090156555,0.08771703392267227,-0.02839956432580948,0.19887088239192963,-0.06341370195150375,-0.20490920543670654,-0.17568616569042206,-0.08582361042499542,0.01251540333032608,0.11631031334400177,-0.024688884615898132,0.11700227856636047,-0.09447924047708511,-0.2652736306190491,-0.005417122505605221,0.019754819571971893,-0.0036523928865790367,-0.12196753174066544,0.014854594133794308,0.0986836701631546,-0.19524714350700378,-0.025002719834446907,0.056278571486473083,0.19687753915786743,0.024361316114664078,-0.18471285700798035,0.16560737788677216,-0.035226624459028244,-0.28950759768486023,-0.0410059317946434,0.1459849774837494,0.3014504611492157,0.17684561014175415,0.01791819930076599,-0.024629931896924973,-0.07223867624998093,0.131574809551239,-0.30318254232406616,-0.016956930980086327,0.12145379185676575,0.08644437044858932,0.05124104395508766,0.08937281370162964,-0.27767711877822876,0.07860861718654633,0.08503860235214233,-0.12025455385446548,0.043540798127651215,0.09070552885532379,-0.1552262008190155,0.0626654177904129,-0.11468872427940369,0.28359848260879517,0.06617775559425354,-0.11540402472019196,-0.072010338306427,0.21395337581634521,-0.08542253077030182,-0.0246556606143713,0.0677931159734726,-0.13674838840961456,-0.1518603265285492,-0.2942640483379364,-0.02406231313943863,0.4023837149143219,0.13630454242229462,-0.16896232962608337,0.0751415565609932,-0.02140430547297001,0.07819174230098724,-0.02303638681769371,0.16055072844028473,-0.05199228972196579,-0.038210660219192505,-0.07226541638374329,0.06981974840164185,0.31433719396591187,-0.026858001947402954,-0.010105057619512081,0.2111012041568756,0.04435444623231888,-0.09925103187561035,-0.017990313470363617,0.06328388303518295,-0.11318094283342361,-0.025860672816634178,-0.13892091810703278,0.05148698389530182,0.026474617421627045,-0.0734347254037857,0.036671724170446396,0.16778059303760529,-0.2524492144584656,0.10720421373844147,0.011543975211679935,-0.046315886080265045,-0.009446749463677406,0.08917760103940964,-0.06727591156959534,-0.042021967470645905,0.1594405323266983,-0.24319081008434296,0.16768300533294678,0.203471839427948,0.05471884459257126,0.18220660090446472,0.06246840953826904,0.16651426255702972,0.10039746761322021,0.029696084558963776,-0.08148422837257385,-0.16302478313446045,0.046645015478134155,0.003104001749306917,0.03712088242173195,0.16396120190620422
9,0.005727212876081467,0.12280776351690292,0.036328453570604324,-0.0533849373459816,-0.10961569100618362,0.04169309139251709,-0.07055985927581787,-0.12668830156326294,0.09195999056100845,-0.03269175440073013,0.20172159373760223,0.016950730234384537,-0.25022751092910767,0.022734936326742172,-0.07418382912874222,0.11819391697645187,-0.23685486614704132,-0.054353196173906326,-0.1250852793455124,-0.10666787624359131,0.028698455542325974,0.10417136549949646,0.041575491428375244,0.0448426753282547,-0.15521006286144257,-0.313969224691391,-0.12027546018362045,-0.098990298807621,0.11699564754962921,-0.0950532779097557,-0.03917374461889267,-0.030736401677131653,-0.16028499603271484,-0.006405314430594444,0.07062888145446777,-0.04222303628921509,-0.021322675049304962,-0.12880367040634155,0.1700117588043213,0.08847266435623169,-0.06005267798900604,0.1263115555047989,0.029782768338918686,0.30341461300849915,0.12382136285305023,0.0788860097527504,0.10572804510593414,-0.09696395695209503,0.12525072693824768,-0.24734534323215485,0.1498558521270752,0.14407841861248016,0.06391789764165878,0.04097382724285126,0.06834398955106735,-0.20485413074493408,-0.03184505179524422,0.16870832443237305,-0.15751491487026215,0.23001806437969208,0.09834089130163193,-0.025773273780941963,-0.015169743448495865,-0.04628574848175049,0.22273914515972137,0.11511904001235962,-0.14406560361385345,-0.09912872314453125,0.1948716640472412,-0.08127856254577637,-0.01606575958430767,-0.04608681797981262,-0.14029210805892944,-0.14294137060642242,-0.20543000102043152,0.10063885152339935,0.5285174250602722,0.1457899510860443,-0.22577761113643646,-0.02973140776157379,-0.15254276990890503,0.015316206961870193,0.07117220014333725,0.04780825227499008,-0.10533478111028671,-0.10250224173069,-0.09929760545492172,0.08636810630559921,0.2570953369140625,-0.0241955928504467,-0.037711817771196365,0.2975479066371918,0.030945250764489174,-0.02382352575659752,0.04491420090198517,0.03178912028670311,-0.18779820203781128,-0.0633835718035698,-0.060531243681907654,-0.001325780525803566,0.019006550312042236,-0.15236440300941467,-0.008058855310082436,0.15590152144432068,-0.16677910089492798,0.16915665566921234,0.011521028354763985,-0.07596015930175781,0.044506173580884933,0.08554601669311523,-0.15167003870010376,-0.08479689806699753,0.19131912291049957,-0.26173123717308044,0.25155413150787354,0.19306489825248718,0.12131843715906143,0.1479344666004181,0.00762398773804307,0.1249440461397171,0.028938503935933113,0.014456067234277725,-0.10337697714567184,-0.138673797249794,0.025119919329881668,-0.029658377170562744,-0.0025244634598493576,0.044094689190387726
